Image,Avg. Confidence,Response Time(s),CPU Consumption(%),Detection boxes
000000294175.jpg, 0.694563, 0.24516, 45.5, 11
000000229775.jpg, 0.531181, 0.32066, 46.7, 10
000000036534.jpg, 0.605870, 0.24151, 48.3, 19
000000099071.jpg, 0.558396, 0.23009, 46.8, 17
000000013939.jpg, 0.573201, 0.22816, 44.7, 36
000000510133.jpg, 0.508734, 0.19624, 48.3, 25
000000548228.jpg, 0.930718, 0.23177, 47.4, 1
000000498191.jpg, 0.458797, 0.22552, 49.7, 5
000000404211.jpg, 0.824625, 0.22962, 44.1, 6
000000456361.jpg, 0.659101, 0.22981, 48.9, 20
000000459128.jpg, 0.543429, 0.23157, 48.1, 3
000000192882.jpg, 0.623669, 0.24739, 45.9, 2
000000309990.jpg, 0.665887, 0.23873, 48.1, 2
000000205292.jpg, 0.674195, 0.22751, 46.0, 11
000000411106.jpg, 0.896694, 0.23925, 46.3, 2
000000229475.jpg, 0.691444, 0.23770, 51.4, 6
000000196386.jpg, 0.622808, 0.24622, 49.2, 3
000000402925.jpg, 0.530487, 0.22565, 48.7, 16
000000490901.jpg, 0.787095, 0.24203, 49.0, 8
000000546866.jpg, 0.927242, 0.22992, 48.9, 2
000000042319.jpg, 0.779361, 0.22412, 49.6, 3
000000346106.jpg, 0.966310, 0.19311, 46.6, 1
000000362102.jpg, 0.471167, 0.23122, 46.5, 16
000000439604.jpg, 0.677864, 0.24129, 49.9, 6
000000444290.jpg, 0.689043, 0.23885, 49.0, 10
000000244113.jpg, 0.701119, 0.22641, 49.3, 2
000000122071.jpg, 0.516318, 0.22869, 46.0, 4
000000286885.jpg, 0.564629, 0.24494, 46.8, 2
000000126792.jpg, 0.651005, 0.24052, 47.8, 3
000000032973.jpg, 0.000000, 0.23239, 47.0, 0
000000454733.jpg, 0.473491, 0.24007, 48.1, 2
000000379975.jpg, 0.573108, 0.22649, 49.9, 14
000000176373.jpg, 0.646880, 0.23162, 46.8, 6
000000489908.jpg, 0.800800, 0.19178, 47.5, 1
000000492197.jpg, 0.331539, 0.31589, 47.8, 2
000000176315.jpg, 0.560904, 0.22569, 48.8, 2
000000568821.jpg, 0.833023, 0.24158, 47.6, 2
000000048550.jpg, 0.938751, 0.24200, 47.1, 1
000000036642.jpg, 0.813039, 0.22607, 50.6, 2
000000507860.jpg, 0.737217, 0.22841, 44.3, 3
000000538382.jpg, 0.580081, 0.22629, 50.9, 14
000000501157.jpg, 0.901102, 0.24161, 47.6, 2
000000128375.jpg, 0.840313, 0.22740, 46.9, 1
000000403884.jpg, 0.591639, 0.22694, 51.3, 10
000000245115.jpg, 0.684713, 0.23085, 43.7, 3
000000373553.jpg, 0.690827, 0.22698, 47.8, 8
000000140211.jpg, 0.697156, 0.23002, 48.0, 4
000000374653.jpg, 0.654811, 0.22719, 47.7, 7
000000396118.jpg, 0.622198, 0.31496, 48.7, 6
000000208331.jpg, 0.676975, 0.22517, 49.3, 6
000000523303.jpg, 0.560240, 0.24353, 47.9, 33
000000321558.jpg, 0.583788, 0.24775, 47.3, 8
000000466441.jpg, 0.658684, 0.24153, 47.5, 1
000000065934.jpg, 0.823904, 0.27695, 47.0, 4
000000229790.jpg, 0.492921, 0.32002, 49.8, 7
000000445560.jpg, 0.413816, 0.24208, 50.8, 2
000000441846.jpg, 0.606432, 0.22474, 49.2, 3
000000164438.jpg, 0.698555, 0.23825, 48.9, 6
000000328920.jpg, 0.902423, 0.22670, 47.4, 1
000000469156.jpg, 0.811645, 0.22789, 49.9, 7
000000325624.jpg, 0.589558, 0.19791, 50.0, 7
000000385278.jpg, 0.944068, 0.31558, 49.4, 1
000000539638.jpg, 0.663864, 0.23962, 48.2, 2
000000235892.jpg, 0.896539, 0.23272, 47.2, 1
000000570063.jpg, 0.886694, 0.24481, 53.2, 2
000000033389.jpg, 0.640846, 0.23096, 49.6, 15
000000121988.jpg, 0.963351, 0.26009, 48.7, 1
000000261997.jpg, 0.928287, 0.24299, 46.2, 1
000000326361.jpg, 0.704948, 0.24176, 46.9, 3
000000427855.jpg, 0.810184, 0.23211, 48.1, 3
000000283250.jpg, 0.617841, 0.22958, 48.7, 5
000000049012.jpg, 0.793909, 0.24153, 48.4, 2
000000044657.jpg, 0.910507, 0.24541, 43.6, 1
000000407572.jpg, 0.000000, 0.24450, 47.0, 0
000000461994.jpg, 0.933031, 0.22982, 47.0, 1
000000340414.jpg, 0.721054, 0.22830, 47.7, 7
000000444333.jpg, 0.694174, 0.22841, 47.0, 8
000000301424.jpg, 0.547775, 0.31887, 51.2, 16
000000241393.jpg, 0.779576, 0.19717, 50.0, 2
000000212565.jpg, 0.546222, 0.24214, 51.3, 10
000000341533.jpg, 0.837590, 0.25938, 48.0, 2
000000306977.jpg, 0.893489, 0.23806, 49.9, 1
000000535894.jpg, 0.889782, 0.23856, 48.9, 2
000000097654.jpg, 0.692821, 0.31963, 50.4, 2
000000238953.jpg, 0.609320, 0.22659, 49.9, 7
000000438752.jpg, 0.448267, 0.25817, 49.5, 28
000000369946.jpg, 0.797783, 0.24671, 48.6, 5
000000230498.jpg, 0.915695, 0.25733, 47.3, 1
000000560759.jpg, 0.567557, 0.24223, 51.3, 4
000000117421.jpg, 0.495521, 0.24501, 50.6, 4
000000424746.jpg, 0.593332, 0.26430, 50.4, 17
000000551800.jpg, 0.660702, 0.24661, 49.2, 7
000000331016.jpg, 0.620005, 0.24433, 50.4, 4
000000278809.jpg, 0.821305, 0.24487, 47.5, 3
000000329449.jpg, 0.667195, 0.24134, 48.3, 3
000000145973.jpg, 0.464736, 0.24717, 46.8, 2
000000086744.jpg, 0.641699, 0.23137, 47.4, 2
000000428897.jpg, 0.821868, 0.25980, 49.3, 1
000000091586.jpg, 0.517876, 0.24310, 46.5, 2
000000316222.jpg, 0.650709, 0.24344, 47.9, 11
000000547113.jpg, 0.660930, 0.24066, 48.2, 3
000000132428.jpg, 0.721699, 0.24049, 48.2, 13
000000425293.jpg, 0.904896, 0.23917, 51.9, 2
000000394107.jpg, 0.734316, 0.24190, 49.6, 6
000000019212.jpg, 0.642008, 0.24265, 50.6, 5
000000446140.jpg, 0.420365, 0.32515, 47.9, 9
000000269857.jpg, 0.886909, 0.24530, 49.5, 1
000000012089.jpg, 0.638202, 0.22950, 47.1, 34
000000354292.jpg, 0.524265, 0.24467, 51.4, 3
000000028107.jpg, 0.853534, 0.24326, 47.3, 2
000000068039.jpg, 0.624317, 0.22545, 44.9, 7
000000503611.jpg, 0.823875, 0.23053, 47.5, 12
000000097768.jpg, 0.759010, 0.23986, 46.4, 2
000000434529.jpg, 0.526851, 0.24253, 46.2, 2
000000216702.jpg, 0.495265, 0.23888, 50.7, 21
000000401480.jpg, 0.787671, 0.22812, 47.7, 2
000000195727.jpg, 0.873470, 0.23904, 51.6, 4
000000181325.jpg, 0.929523, 0.22807, 49.0, 1
000000364314.jpg, 0.629055, 0.23832, 49.6, 6
000000318805.jpg, 0.750906, 0.31863, 48.4, 2
000000120950.jpg, 0.567194, 0.25632, 51.3, 2
000000467152.jpg, 0.657289, 0.24519, 46.8, 8
000000531984.jpg, 0.543772, 0.22214, 47.5, 15
000000278854.jpg, 0.771108, 0.24254, 48.5, 5
000000551290.jpg, 0.611537, 0.24220, 44.4, 4
000000136610.jpg, 0.636518, 0.22898, 51.7, 11
000000419347.jpg, 0.743250, 0.22807, 47.5, 4
000000000676.jpg, 0.855896, 0.23600, 46.7, 3
000000098951.jpg, 0.646665, 0.22117, 47.1, 7
000000157900.jpg, 0.446622, 0.24319, 49.7, 3
000000079341.jpg, 0.581343, 0.22852, 50.4, 4
000000418497.jpg, 0.903330, 0.24518, 50.6, 2
000000433088.jpg, 0.469180, 0.23087, 50.6, 4
000000176820.jpg, 0.598054, 0.23960, 50.5, 21
000000123111.jpg, 0.659314, 0.23965, 50.2, 6
000000221059.jpg, 0.538290, 0.24233, 48.6, 3
000000035238.jpg, 0.487791, 0.31529, 48.0, 3
000000534052.jpg, 0.581324, 0.24513, 45.9, 5
000000380727.jpg, 0.629940, 0.24088, 47.1, 2
000000511672.jpg, 0.677702, 0.22846, 48.2, 9
000000510093.jpg, 0.630472, 0.23782, 51.2, 24
000000040776.jpg, 0.505981, 0.23153, 50.0, 3
000000084616.jpg, 0.557938, 0.21509, 50.8, 3
000000512009.jpg, 0.798506, 0.22507, 48.9, 4
000000351691.jpg, 0.838854, 0.19897, 50.3, 1
000000228499.jpg, 0.490158, 0.24697, 47.0, 22
000000286657.jpg, 0.494975, 0.22496, 49.6, 5
000000118756.jpg, 0.619069, 0.22883, 49.5, 10
000000277132.jpg, 0.589236, 0.24265, 50.2, 6
000000389436.jpg, 0.795056, 0.22832, 51.0, 8
000000477378.jpg, 0.910918, 0.18511, 45.2, 6
000000473589.jpg, 0.592098, 0.22817, 49.0, 13
000000400877.jpg, 0.666856, 0.24362, 43.4, 4
000000160802.jpg, 0.601855, 0.22896, 45.7, 2
000000483206.jpg, 0.621688, 0.24420, 47.8, 4
000000455320.jpg, 0.683794, 0.24324, 46.7, 9
000000170913.jpg, 0.919241, 0.22473, 51.4, 2
000000540001.jpg, 0.710274, 0.24198, 46.2, 3
000000049540.jpg, 0.818563, 0.24141, 51.5, 2
000000013709.jpg, 0.508484, 0.26145, 47.4, 15
000000514648.jpg, 0.658852, 0.23004, 45.0, 14
000000140217.jpg, 0.507696, 0.24344, 43.7, 43
000000271631.jpg, 0.635651, 0.22412, 47.6, 4
000000087424.jpg, 0.562178, 0.24500, 47.4, 3
000000316176.jpg, 0.953228, 0.22684, 47.9, 1
000000255712.jpg, 0.691165, 0.24503, 43.8, 6
000000262272.jpg, 0.580513, 0.22607, 49.1, 5
000000024142.jpg, 0.716420, 0.22912, 47.9, 5
000000382634.jpg, 0.306737, 0.24241, 44.7, 2
000000004036.jpg, 0.700411, 0.23997, 48.4, 5
000000093768.jpg, 0.675523, 0.26240, 49.5, 16
000000089345.jpg, 0.667935, 0.24084, 50.5, 8
000000023628.jpg, 0.541228, 0.23775, 50.1, 10
000000241105.jpg, 0.584751, 0.21542, 49.0, 9
000000112666.jpg, 0.648471, 0.24147, 45.5, 8
000000384969.jpg, 0.739504, 0.23808, 53.7, 2
000000495188.jpg, 0.661406, 0.24053, 50.2, 7
000000501537.jpg, 0.599114, 0.31366, 51.5, 1
000000363709.jpg, 0.641369, 0.24289, 48.8, 6
000000557331.jpg, 0.882351, 0.24537, 44.5, 2
000000421020.jpg, 0.671731, 0.23650, 50.0, 17
000000002063.jpg, 0.605053, 0.23774, 48.6, 40
000000312022.jpg, 0.000000, 0.24016, 48.5, 0
000000432549.jpg, 0.435914, 0.31717, 48.8, 7
000000215646.jpg, 0.861765, 0.22642, 51.2, 4
000000369237.jpg, 0.656534, 0.24087, 47.6, 10
000000239576.jpg, 0.906739, 0.22747, 46.9, 2
000000391007.jpg, 0.495538, 0.26677, 49.0, 1
000000042369.jpg, 0.669880, 0.22670, 50.0, 6
000000050072.jpg, 0.509419, 0.24143, 45.9, 31
000000191375.jpg, 0.302229, 0.24190, 45.6, 1
000000090770.jpg, 0.000000, 0.22629, 47.3, 0
000000494922.jpg, 0.500420, 0.22554, 49.1, 22
000000056969.jpg, 0.622027, 0.24103, 47.9, 39
000000490698.jpg, 0.876193, 0.22794, 47.9, 2
000000079524.jpg, 0.563695, 0.22693, 47.7, 1
000000428591.jpg, 0.446399, 0.26015, 48.6, 8
000000500240.jpg, 0.589614, 0.22829, 49.3, 7
000000364100.jpg, 0.880203, 0.23119, 47.7, 5
000000364678.jpg, 0.536865, 0.31702, 47.0, 17
000000099496.jpg, 0.609903, 0.23074, 46.7, 7
000000363329.jpg, 0.716452, 0.23935, 50.6, 7
000000142044.jpg, 0.509593, 0.23902, 47.4, 4
000000221261.jpg, 0.693311, 0.22731, 47.2, 12
000000237696.jpg, 0.638491, 0.20288, 51.4, 15
000000019646.jpg, 0.708197, 0.23752, 47.2, 11
000000090013.jpg, 0.937218, 0.22563, 47.7, 2
000000390015.jpg, 0.586872, 0.27406, 46.9, 3
000000061912.jpg, 0.600833, 0.24174, 50.9, 4
000000254942.jpg, 0.525890, 0.22706, 47.2, 28
000000408813.jpg, 0.891670, 0.22855, 46.8, 2
000000014028.jpg, 0.704568, 0.23974, 48.5, 22
000000301894.jpg, 0.468417, 0.24107, 51.4, 5
000000540293.jpg, 0.528120, 0.22768, 47.9, 14
000000267703.jpg, 0.465622, 0.22917, 50.6, 11
000000229068.jpg, 0.416688, 0.24354, 42.5, 12
000000416376.jpg, 0.699608, 0.23251, 47.1, 3
000000066501.jpg, 0.519599, 0.19464, 50.6, 7
000000420853.jpg, 0.941665, 0.23830, 52.9, 2
000000548358.jpg, 0.765959, 0.23981, 50.1, 2
000000558590.jpg, 0.906978, 0.31824, 48.1, 2
000000464573.jpg, 0.922118, 0.23004, 44.3, 1
000000274278.jpg, 0.930694, 0.22875, 45.3, 2
000000178816.jpg, 0.502487, 0.22878, 46.6, 6
000000142128.jpg, 0.660746, 0.19747, 44.7, 10
000000030259.jpg, 0.528711, 0.24366, 48.6, 1
000000251657.jpg, 0.586438, 0.23573, 50.0, 3
000000571299.jpg, 0.535089, 0.19495, 49.4, 5
000000134069.jpg, 0.800445, 0.26995, 50.4, 14
000000209031.jpg, 0.649599, 0.22642, 50.5, 17
000000002845.jpg, 0.574660, 0.22771, 45.2, 14
000000228513.jpg, 0.511972, 0.24139, 46.9, 19
000000106675.jpg, 0.739770, 0.22890, 47.7, 16
000000382496.jpg, 0.559092, 0.23887, 51.2, 7
000000363961.jpg, 0.736827, 0.22558, 45.8, 3
000000156799.jpg, 0.735873, 0.25697, 47.6, 11
000000037471.jpg, 0.549784, 0.24581, 48.7, 11
000000249201.jpg, 0.913474, 0.23731, 51.8, 2
000000387139.jpg, 0.545217, 0.23812, 45.6, 15
000000512550.jpg, 0.738310, 0.22490, 51.1, 5
000000405171.jpg, 0.613368, 0.19810, 45.4, 25
000000208143.jpg, 0.950099, 0.24186, 47.3, 1
000000480674.jpg, 0.895093, 0.22933, 43.9, 3
000000372255.jpg, 0.755904, 0.24128, 51.2, 4
000000020368.jpg, 0.566570, 0.23636, 49.4, 8
000000079673.jpg, 0.886137, 0.22510, 50.4, 2
000000092147.jpg, 0.635367, 0.22432, 48.4, 18
000000175848.jpg, 0.626143, 0.22416, 49.5, 4
000000093350.jpg, 0.900019, 0.23102, 45.9, 1
000000446696.jpg, 0.766326, 0.21256, 45.7, 5
000000458815.jpg, 0.660048, 0.22907, 48.3, 7
000000346149.jpg, 0.911042, 0.25302, 45.3, 2
000000395525.jpg, 0.507357, 0.22863, 45.4, 7
000000510177.jpg, 0.709043, 0.24253, 50.7, 9
000000513816.jpg, 0.679149, 0.24245, 50.2, 5
000000221904.jpg, 0.895019, 0.23826, 48.5, 2
000000230180.jpg, 0.454856, 0.22807, 47.0, 10
000000065470.jpg, 0.833994, 0.24296, 44.0, 1
000000042051.jpg, 0.750973, 0.31794, 47.5, 4
000000511881.jpg, 0.657187, 0.24262, 50.1, 15
000000187044.jpg, 0.885645, 0.22666, 47.2, 1
000000156345.jpg, 0.884914, 0.23878, 47.0, 2
000000152184.jpg, 0.606485, 0.22693, 47.0, 7
000000222861.jpg, 0.621590, 0.23770, 50.0, 27
000000355976.jpg, 0.762515, 0.24137, 49.5, 10
000000249678.jpg, 0.712163, 0.24130, 43.8, 3
000000060199.jpg, 0.742115, 0.22729, 48.4, 7
000000260044.jpg, 0.613594, 0.22739, 47.6, 7
000000471493.jpg, 0.635531, 0.22451, 48.1, 22
000000187436.jpg, 0.400290, 0.22964, 46.6, 8
000000155041.jpg, 0.562257, 0.22495, 50.3, 2
000000123198.jpg, 0.786766, 0.16458, 40.6, 3
000000405802.jpg, 0.861051, 0.24011, 48.1, 2
000000536438.jpg, 0.576605, 0.24061, 44.6, 5
000000264876.jpg, 0.832181, 0.23924, 49.8, 4
000000182633.jpg, 0.831579, 0.23214, 48.3, 4
000000094445.jpg, 0.718870, 0.22798, 48.1, 7
000000269571.jpg, 0.958614, 0.21423, 46.8, 1
000000363485.jpg, 0.518326, 0.22667, 49.3, 5
000000278736.jpg, 0.748267, 0.24231, 49.8, 6
000000323415.jpg, 0.850474, 0.24230, 49.0, 6
000000202844.jpg, 0.523685, 0.24178, 50.0, 5
000000269767.jpg, 0.626250, 0.23893, 52.1, 10
000000546141.jpg, 0.556177, 0.24518, 43.6, 26
000000007904.jpg, 0.723149, 0.25853, 46.6, 3
000000057735.jpg, 0.694806, 0.22646, 46.7, 10
000000093846.jpg, 0.682221, 0.24341, 48.9, 1
000000326608.jpg, 0.667191, 0.23013, 45.2, 4
000000287306.jpg, 0.562814, 0.24160, 49.3, 18
000000220717.jpg, 0.909865, 0.23750, 49.6, 2
000000486916.jpg, 0.914488, 0.23010, 47.2, 1
000000231117.jpg, 0.893134, 0.24404, 51.9, 3
000000288990.jpg, 0.866770, 0.22510, 50.4, 4
000000340552.jpg, 0.675648, 0.23124, 41.9, 14
000000281204.jpg, 0.000000, 0.14935, 43.5, 0
000000545516.jpg, 0.810834, 0.24009, 49.3, 3
000000406350.jpg, 0.560025, 0.24202, 49.3, 16
000000351230.jpg, 0.774687, 0.22234, 48.2, 2
000000303871.jpg, 0.920531, 0.30986, 48.5, 1
000000559208.jpg, 0.571543, 0.22517, 50.9, 25
000000426368.jpg, 0.897578, 0.25652, 47.0, 2
000000182004.jpg, 0.929968, 0.24204, 48.2, 2
000000227970.jpg, 0.607125, 0.22745, 46.2, 11
000000356900.jpg, 0.582518, 0.23778, 51.9, 7
000000290998.jpg, 0.774225, 0.23991, 47.8, 1
000000377126.jpg, 0.686625, 0.22983, 48.1, 18
000000085526.jpg, 0.718975, 0.30056, 50.5, 11
000000124449.jpg, 0.522275, 0.22782, 43.5, 8
000000500406.jpg, 0.713919, 0.22770, 47.5, 10
000000274119.jpg, 0.495384, 0.24159, 47.1, 7
000000095451.jpg, 0.525352, 0.26823, 48.2, 3
000000198094.jpg, 0.920071, 0.23189, 47.3, 3
000000064525.jpg, 0.816323, 0.22893, 46.8, 2
000000073284.jpg, 0.436386, 0.24526, 47.9, 9
000000554572.jpg, 0.451421, 0.22792, 46.7, 4
000000147463.jpg, 0.836362, 0.24285, 46.2, 5
000000104132.jpg, 0.556879, 0.22688, 48.8, 16
000000109322.jpg, 0.589857, 0.23255, 44.6, 27
000000294278.jpg, 0.741969, 0.24276, 50.5, 4
000000450566.jpg, 0.595256, 0.23117, 46.9, 9
000000401222.jpg, 0.572955, 0.22399, 52.3, 50
000000260615.jpg, 0.622271, 0.23948, 51.6, 18
000000047380.jpg, 0.711042, 0.24443, 46.6, 4
000000443219.jpg, 0.718042, 0.25760, 51.3, 2
000000532648.jpg, 0.733025, 0.22762, 47.6, 8
000000423687.jpg, 0.411456, 0.25678, 49.6, 4
000000356865.jpg, 0.950979, 0.24060, 51.0, 1
000000557674.jpg, 0.922523, 0.22775, 52.3, 1
000000573459.jpg, 0.503166, 0.22696, 51.1, 4
000000104063.jpg, 0.654205, 0.24258, 50.6, 1
000000085341.jpg, 0.577287, 0.24285, 48.9, 14
000000506067.jpg, 0.711026, 0.24655, 48.0, 7
000000309012.jpg, 0.306929, 0.23131, 47.8, 3
000000177497.jpg, 0.898821, 0.22680, 49.7, 2
000000116407.jpg, 0.874107, 0.31724, 49.6, 5
000000070119.jpg, 0.655812, 0.24396, 49.3, 29
000000572964.jpg, 0.508639, 0.23146, 46.4, 18
000000349315.jpg, 0.642776, 0.19834, 47.3, 4
000000471341.jpg, 0.588963, 0.24419, 49.1, 2
000000043863.jpg, 0.636934, 0.24206, 45.3, 13
000000401220.jpg, 0.621173, 0.24117, 48.2, 6
000000069484.jpg, 0.462881, 0.24022, 49.1, 21
000000378936.jpg, 0.753036, 0.21524, 45.7, 5
000000448416.jpg, 0.625807, 0.22636, 50.0, 2
000000435351.jpg, 0.527529, 0.22563, 51.3, 9
000000354858.jpg, 0.721378, 0.31947, 50.3, 3
000000064291.jpg, 0.626082, 0.22505, 50.8, 2
000000431486.jpg, 0.600057, 0.22565, 49.6, 1
000000363722.jpg, 0.854483, 0.22651, 50.6, 3
000000448758.jpg, 0.675879, 0.24196, 47.6, 9
000000392528.jpg, 0.712571, 0.24325, 51.5, 8
000000045319.jpg, 0.601721, 0.22597, 49.5, 2
000000153621.jpg, 0.593828, 0.31971, 50.2, 8
000000274669.jpg, 0.557244, 0.24277, 48.0, 8
000000348330.jpg, 0.689915, 0.20306, 46.3, 6
000000353632.jpg, 0.563058, 0.23795, 49.6, 5
000000231300.jpg, 0.757976, 0.24180, 48.2, 11
000000203374.jpg, 0.460881, 0.22888, 48.8, 14
000000271982.jpg, 0.740159, 0.31740, 51.2, 7
000000472121.jpg, 0.433258, 0.22777, 48.0, 8
000000379363.jpg, 0.421500, 0.25926, 47.3, 3
000000451199.jpg, 0.000000, 0.23052, 48.9, 0
000000016618.jpg, 0.921518, 0.24282, 51.3, 1
000000367601.jpg, 0.757835, 0.22849, 49.5, 3
000000141439.jpg, 0.897062, 0.22959, 48.0, 1
000000579203.jpg, 0.668980, 0.27336, 49.3, 7
000000560656.jpg, 0.604668, 0.23972, 54.1, 9
000000325911.jpg, 0.667419, 0.22745, 50.7, 6
000000337399.jpg, 0.621540, 0.22665, 46.7, 2
000000093117.jpg, 0.631666, 0.20062, 49.0, 14
000000156297.jpg, 0.313863, 0.19876, 50.7, 1
000000014685.jpg, 0.647597, 0.26443, 48.7, 4
000000374179.jpg, 0.286645, 0.24102, 50.1, 1
000000260983.jpg, 0.000000, 0.24353, 47.2, 0
000000311794.jpg, 0.750672, 0.22872, 46.6, 3
000000087279.jpg, 0.638861, 0.24229, 48.7, 19
000000085315.jpg, 0.754629, 0.22748, 47.8, 23
000000080870.jpg, 0.515922, 0.22695, 47.6, 35
000000276867.jpg, 0.559783, 0.24664, 46.7, 2
000000504019.jpg, 0.642474, 0.21441, 47.0, 11
000000164451.jpg, 0.000000, 0.22877, 48.3, 0
000000345208.jpg, 0.476714, 0.24362, 49.5, 14
000000331970.jpg, 0.609437, 0.25755, 48.1, 6
000000446692.jpg, 0.540851, 0.22720, 48.8, 3
000000366837.jpg, 0.919350, 0.22896, 47.6, 1
000000442709.jpg, 0.843631, 0.24096, 50.2, 1
000000566626.jpg, 0.760648, 0.24618, 46.2, 1
000000356883.jpg, 0.283965, 0.24180, 52.7, 1
000000064989.jpg, 0.848095, 0.23997, 48.0, 2
000000082156.jpg, 0.374834, 0.23150, 46.6, 3
000000099281.jpg, 0.372743, 0.23037, 49.2, 14
000000000345.jpg, 0.620453, 0.24614, 47.7, 20
000000224813.jpg, 0.707458, 0.24091, 54.2, 11
000000419320.jpg, 0.711031, 0.22636, 48.5, 6
000000088390.jpg, 0.473112, 0.23140, 46.7, 1
000000541902.jpg, 0.954235, 0.24273, 48.6, 2
000000135306.jpg, 0.601135, 0.24526, 45.1, 3
000000424934.jpg, 0.702075, 0.24578, 50.2, 2
000000042158.jpg, 0.466111, 0.23153, 46.8, 8
000000329510.jpg, 0.953902, 0.22958, 47.4, 1
000000135519.jpg, 0.572836, 0.22627, 49.7, 8
000000211934.jpg, 0.734745, 0.24100, 49.9, 2
000000338926.jpg, 0.534063, 0.23206, 50.0, 15
000000551932.jpg, 0.316817, 0.23994, 46.3, 3
000000377520.jpg, 0.780531, 0.23917, 50.4, 4
000000135024.jpg, 0.919727, 0.24113, 46.4, 1
000000131149.jpg, 0.509357, 0.24112, 42.8, 8
000000247684.jpg, 0.771687, 0.22947, 50.4, 2
000000512676.jpg, 0.851345, 0.22536, 49.7, 1
000000300466.jpg, 0.726674, 0.24538, 47.3, 9
000000105029.jpg, 0.534818, 0.24410, 52.3, 3
000000579936.jpg, 0.628228, 0.26006, 46.5, 16
000000489312.jpg, 0.841903, 0.24622, 51.9, 2
000000026870.jpg, 0.597922, 0.24041, 49.7, 17
000000409665.jpg, 0.824909, 0.32046, 48.5, 4
000000208032.jpg, 0.510662, 0.22832, 49.5, 18
000000304102.jpg, 0.791702, 0.24501, 51.3, 5
000000250215.jpg, 0.556316, 0.24538, 46.6, 9
000000575471.jpg, 0.715477, 0.23416, 49.6, 11
000000023787.jpg, 0.561663, 0.22820, 48.9, 5
000000019988.jpg, 0.694811, 0.24601, 49.5, 8
000000423286.jpg, 0.765075, 0.26911, 51.6, 5
000000569741.jpg, 0.857706, 0.26078, 50.5, 3
000000140829.jpg, 0.479206, 0.24040, 53.0, 11
000000324257.jpg, 0.772490, 0.24595, 43.8, 2
000000346585.jpg, 0.579116, 0.24743, 49.5, 12
000000377445.jpg, 0.398741, 0.22946, 49.3, 6
000000533922.jpg, 0.605849, 0.23724, 51.8, 19
000000345592.jpg, 0.702606, 0.24084, 48.5, 6
000000140926.jpg, 0.651971, 0.22830, 50.7, 10
000000430674.jpg, 0.701838, 0.23169, 48.8, 4
000000502429.jpg, 0.572522, 0.24124, 49.9, 6
000000194240.jpg, 0.728716, 0.24450, 54.1, 2
000000559896.jpg, 0.774803, 0.24279, 49.0, 5
000000343086.jpg, 0.805239, 0.30239, 52.1, 5
000000192207.jpg, 0.540787, 0.24480, 47.1, 2
000000446965.jpg, 0.547482, 0.22844, 51.6, 1
000000333838.jpg, 0.822075, 0.22753, 46.7, 2
000000050690.jpg, 0.605112, 0.23001, 49.5, 4
000000162140.jpg, 0.612739, 0.22719, 49.2, 8
000000333345.jpg, 0.649841, 0.22398, 49.7, 3
000000112079.jpg, 0.869155, 0.22787, 51.1, 3
000000220220.jpg, 0.697216, 0.24633, 47.2, 4
000000077764.jpg, 0.779262, 0.23943, 50.0, 3
000000037400.jpg, 0.654852, 0.24055, 50.5, 13
000000229729.jpg, 0.550616, 0.22943, 50.9, 4
000000494255.jpg, 0.663143, 0.24185, 49.9, 13
000000007751.jpg, 0.942097, 0.23242, 47.8, 3
000000500615.jpg, 0.520075, 0.22890, 46.7, 1
000000487402.jpg, 0.883239, 0.31430, 51.7, 2
000000349996.jpg, 0.715201, 0.22893, 47.7, 2
000000109618.jpg, 0.702016, 0.24447, 48.9, 2
000000482471.jpg, 0.682466, 0.31845, 50.9, 2
000000067268.jpg, 0.510686, 0.22437, 49.2, 7
000000019459.jpg, 0.516963, 0.22993, 47.3, 8
000000159812.jpg, 0.693834, 0.23945, 46.4, 8
000000183755.jpg, 0.539342, 0.22689, 46.3, 6
000000287609.jpg, 0.605642, 0.22773, 47.2, 27
000000040584.jpg, 0.699095, 0.22544, 48.1, 4
000000041409.jpg, 0.620491, 0.23970, 53.1, 4
000000226138.jpg, 0.543707, 0.21328, 45.8, 5
000000150784.jpg, 0.769759, 0.23880, 47.4, 3
000000124216.jpg, 0.734844, 0.24456, 46.8, 16
000000089786.jpg, 0.943870, 0.22761, 48.2, 3
000000328630.jpg, 0.905559, 0.17952, 43.5, 1
000000286767.jpg, 0.825611, 0.22888, 48.1, 4
000000573305.jpg, 0.682347, 0.22757, 47.3, 1
000000162333.jpg, 0.726432, 0.24193, 48.6, 18
000000165624.jpg, 0.533700, 0.23919, 50.4, 11
000000004610.jpg, 0.900775, 0.23844, 48.7, 2
000000272845.jpg, 0.547277, 0.19950, 46.3, 18
000000579634.jpg, 0.764378, 0.22640, 49.9, 3
000000513223.jpg, 0.836499, 0.24052, 49.5, 1
000000109006.jpg, 0.926873, 0.22649, 44.5, 1
000000374776.jpg, 0.938852, 0.19795, 43.0, 1
000000385025.jpg, 0.600745, 0.24127, 48.4, 39
000000007514.jpg, 0.698917, 0.22818, 50.0, 2
000000226526.jpg, 0.923302, 0.22381, 48.6, 3
000000479958.jpg, 0.771636, 0.24257, 49.5, 6
000000352588.jpg, 0.946738, 0.23013, 44.1, 1
000000368804.jpg, 0.750706, 0.24081, 47.2, 2
